Prev_Return,Prev_Range_Pct,Prev_Direction,Asian_Return,Asian_Range_Pct,Asian_Direction,London_Return,London_Range_Pct,London_Direction,Dist_Prev_High,Dist_Prev_Low,Target
2.111361126613392,5.320481612976003,1,-1.5806087216612883,2.4966532214739736,0,0.37921466532975845,1.3008185307203772,1,-3.2001710863986315,2.013360298337926,1
-1.6264908047078566,3.4193767586921866,0,3.799828038055806,5.046330913182817,1,1.7199292988997024,2.192075111394013,1,3.442141391175306,7.089755050153398,1
8.43380423769684,8.890697979668378,1,0.7380194524151859,3.113340649004538,1,-0.09920218704957981,2.203966734109723,0,-0.47569405375654805,8.381620225133789,0
-1.8146499723958476,5.343620711982933,0,1.621839945147532,3.84397580495171,1,-0.6949823829411662,1.790259317094763,0,-2.476904538760209,2.924968206867317,1
2.2565574521359424,3.84397580495171,1,-0.373362637958993,1.878209433104737,0,-0.45523252096232886,3.534650596115152,0,-1.5742466970433213,2.237136465324385,0
-1.0435702802254836,3.6523603112259786,0,-4.9473087166672105,6.007162507261153,0,-0.4139760147601513,1.5793646217712134,0,-5.989759495918848,-2.4288837799582983,0
-5.78275189337893,7.616671598768081,0,0.3740152606382479,1.5058192288702543,1,-0.06345767358650416,0.952300740000696,0,-5.790093209783614,1.9691414264868201,0
0.24978044080786926,2.6849576829696398,1,-0.5483273400893506,1.7909992372235,0,1.104970759806329,1.620311807656694,1,-0.41951868928445024,2.2916039012056886,1
0.37034615524317727,5.971740946569328,1,-2.8919213515512663,5.287911050764238,0,0.3081184057145764,2.621316963952984,1,-6.880401457421521,-1.24419429988484,1
-0.6367785576871546,5.371869123839611,0,-0.4274064556729707,1.6450924007889727,0,0.9449146398794329,1.9110649621492237,1,-0.7918704196262372,4.835004608041381,1
0.21982152065798083,3.2636721993514604,1,0.08720490094454673,1.8165989215126737,1,-1.8156983864180052,2.929959678652403,0,-4.027034758975823,-0.8495690827195637,1
-3.6378565355632957,4.970970522122963,0,4.245656443571543,7.711738933373616,1,2.068109947507396,3.9012930397303136,1,1.8978386167146981,7.170666282743935,0
7.443269376038677,11.353829883668231,1,-0.9239821101336149,1.7936205916013055,0,-0.06544688036536771,1.5630754934014834,0,-1.633126527855071,9.787769189530746,0
-1.3643480519845361,2.2865046655479637,0,1.1123725629012589,1.5717657650214476,1,1.1470303578447334,2.1197943741697025,1,-0.21094629670505186,2.111819355318282,1
3.449081427267018,4.074283524664066,1,-1.5045541251372805,2.3235809819514053,0,0.0397206685939603,0.8842044607429758,1,-1.9599926089664161,2.034435259745898,0
-1.9204672760854062,3.010622163133745,0,1.0068399990455101,1.8198355761362164,1,-2.29085603112841,3.946775986659258,0,-3.177615819224569,-0.17655077039048095,0
-3.976126676838475,6.48838407303485,0,0.9271183960193232,1.4788526269574154,1,-1.0529093471440072,1.9138533988296496,0,-5.521052631578946,0.9415855869187245,1
0.3216742280111161,2.583052831845456,1,1.4455668116661275,2.208857618310801,1,1.6944785876514563,2.179376095661111,1,0.2186742013356495,2.8297374853863433,1
